data;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2025-03-06 22:02:02.286386;1739;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Doris Howard;feminino;cartão de crédito
2025-03-07 11:09:59.347613;1740;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Misty Hasse;feminino;pix
2025-03-07 11:21:55.922573;1741;São Paulo;Lucas Pereira;Tablet Apple Ipad;Joseph Lynn;masculino;pix
2025-03-07 12:46:00.968049;1742;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Ada Kerr;feminino;dinheiro
2025-03-07 14:43:01.433355;1743;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;James Walsh;masculino;cartão de crédito
2025-03-07 14:44:59.836535;1744;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;William Smith;masculino;dinheiro
2025-03-07 15:42:04.578747;1745;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Ruth Lowe;feminino;pix
2025-03-08 11:15:05.179504;1746;Florianópolis;Gabriela Santos;Smartwatch Garmin;Junior Richardson;masculino;cartão de crédito
2025-03-08 13:05:59.547892;1747;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Mary Colton;feminino;dinheiro
2025-03-08 13:11:55.733493;1748;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Victor James;masculino;dinheiro
2025-03-08 15:02:00.883284;1749;São Paulo;Lucas Pereira;Tablet Apple Ipad;Roger Wilson;masculino;pix
2025-03-08 15:05:03.415828;1750;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Antonio Wells;masculino;cartão de crédito
2025-03-08 15:10:02.169122;1751;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Tammy Vermillion;feminino;pix
2025-03-08 20:56:03.035457;1752;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Louis Raub;masculino;dinheiro
2025-03-09 11:42:03.578123;1753;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;James Beasley;masculino;cartão de crédito
2025-03-09 12:01:03.430489;1754;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Karen Dimartino;feminino;cartão de crédito
2025-03-09 14:14:56.988194;1755;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Derek Nutter;masculino;dinheiro
2025-03-09 17:36:54.536834;1756;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;John Parks;masculino;pix
2025-03-09 17:49:02.586291;1757;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Fredrick Spencer;masculino;cartão de crédito
2025-03-09 19:55:03.277356;1758;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Deanna Austin;feminino;dinheiro
2025-03-10 11:20:02.296302;1759;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Yolanda Manthe;feminino;cartão de crédito
2025-03-10 13:05:55.253387;1760;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Raul Shindorf;masculino;dinheiro
2025-03-10 13:08:01.950481;1761;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Daniel Costello;masculino;dinheiro
2025-03-10 17:48:06.221737;1762;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Allen Borden;masculino;boleto
2025-03-10 20:36:04.742724;1763;São Paulo;Lucas Pereira;Tablet Apple Ipad;Emily Dixon;feminino;pix
2025-03-10 20:42:00.205260;1764;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Mary Gerdes;feminino;pix
2025-03-10 21:33:57.549117;1765;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;George Hodgens;masculino;boleto
2025-03-11 12:21:06.333187;1766;Florianópolis;Gabriela Santos;Smartwatch Garmin;Darrell Wanda;masculino;cartão de crédito
2025-03-11 15:29:03.064969;1767;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Garland Howard;masculino;pix
2025-03-11 17:03:00.706845;1768;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Viola King;feminino;pix
2025-03-11 18:17:06.377632;1769;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Patricia Miles;feminino;dinheiro
2025-03-11 19:35:57.112123;1770;Florianópolis;Tiago Lima;Smartwatch Garmin;Victor Paya;masculino;dinheiro
2025-03-11 21:45:02.787277;1771;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Benjamin Tavira;masculino;pix
2025-03-12 13:48:58.731668;1772;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Kathy Limberg;feminino;boleto
2025-03-12 16:34:03.622368;1773;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Shannon Thompson;feminino;pix
2025-03-12 21:53:54.937128;1774;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Roberta Evanoff;feminino;dinheiro
2025-03-13 13:06:57.257097;1775;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Raymond Phipps;masculino;cartão de crédito
2025-03-13 14:22:04.383262;1776;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Malcolm Mcgill;masculino;boleto
2025-03-13 15:11:04.102796;1777;São Paulo;Ana Oliveira;Tablet Apple Ipad;Sonia Mcnamara;feminino;dinheiro
2025-03-13 15:14:57.144967;1778;Florianópolis;Gabriela Santos;Smartwatch Garmin;Rodger Martin;masculino;boleto
2025-03-13 20:01:56.081837;1779;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Karen Krebs;feminino;cartão de crédito
2025-03-13 20:33:00.966973;1780;São Paulo;Ana Oliveira;Smartwatch Garmin;Ruby Perez;feminino;dinheiro
2025-03-14 12:54:56.203628;1781;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;John White;masculino;pix
2025-03-14 15:15:03.271771;1782;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Kari Hildreth;feminino;boleto
2025-03-14 16:22:03.052348;1783;Florianópolis;Gabriela Santos;Smartwatch Garmin;Jack Greene;masculino;boleto
2025-03-14 21:09:59.911362;1784;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Nancy Opp;feminino;pix
2025-03-14 21:42:03.493133;1785;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Kenneth Champney;masculino;boleto
2025-03-15 18:22:02.410148;1786;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Natalie Jones;feminino;boleto
2025-03-15 18:31:58.540899;1787;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Leslie Berglund;masculino;pix
2025-03-15 20:16:59.426875;1788;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Sarah Bradley;feminino;dinheiro
2025-03-15 20:17:00.092882;1789;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Jennifer Stanley;feminino;pix
2025-03-15 21:55:59.217103;1790;Florianópolis;Gabriela Santos;Smartwatch Garmin;Marian Briggs;feminino;pix
2025-03-16 12:09:55.436572;1791;São Paulo;Ana Oliveira;Notebook Dell Inspiron;David Buckley;masculino;dinheiro
2025-03-16 12:45:57.143657;1792;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Orval Monroe;masculino;cartão de crédito
2025-03-16 13:00:58.393310;1793;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Nancy Adams;feminino;pix
2025-03-16 13:57:58.952984;1794;Florianópolis;Gabriela Santos;Smartwatch Garmin;Don Owen;masculino;pix
2025-03-16 20:08:04.107746;1795;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Richard Sterns;masculino;boleto
2025-03-17 14:34:04.887681;1796;Florianópolis;Tiago Lima;Smartwatch Garmin;Rosa Spahr;feminino;dinheiro
2025-03-17 15:17:56.991476;1797;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Jesse Wozniak;masculino;boleto
2025-03-17 21:38:00.128143;1798;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Tony Vasques;masculino;dinheiro
2025-03-17 21:53:58.702090;1799;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Stephen Burt;masculino;pix
2025-03-18 14:32:04.506358;1800;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Carl Gordy;masculino;dinheiro
2025-03-18 14:33:01.551112;1801;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Leon Guidry;masculino;cartão de crédito
2025-03-18 14:34:00.675267;1802;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Philip Bender;masculino;cartão de crédito
2025-03-18 15:33:00.660796;1803;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Daryl Davis;masculino;cartão de crédito
2025-03-19 13:05:00.647243;1804;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Dorothy Maas;feminino;cartão de crédito
2025-03-19 14:20:56.982270;1805;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Pedro Shoemake;masculino;boleto
2025-03-19 16:34:05.563181;1806;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Marion Jones;masculino;dinheiro
2025-03-19 18:37:57.520194;1807;São Paulo;Lucas Pereira;Smartwatch Garmin;Arnold Elliot;masculino;dinheiro
2025-03-19 19:40:55.892986;1808;São Paulo;Lucas Pereira;Tablet Apple Ipad;Donald Tockey;masculino;cartão de crédito
2025-03-20 12:06:06.156586;1809;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Jo Nicholson;feminino;pix
2025-03-20 18:55:57.205149;1810;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Floyd Robinson;masculino;pix
2025-03-20 19:27:58.183993;1811;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Sharlene Gremo;feminino;boleto
2025-03-20 21:19:00.533704;1812;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Nathaniel Karban;masculino;cartão de crédito
2025-03-21 18:46:57.650396;1813;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Marie Cantu;feminino;pix
2025-03-21 20:18:05.563606;1814;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Kathryn Shirey;feminino;boleto
2025-03-22 13:06:04.379882;1815;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Gregory Johnson;masculino;pix
2025-03-22 15:00:00.932974;1816;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Gary Ross;masculino;pix
2025-03-22 15:31:57.155539;1817;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Jared Hinkle;masculino;dinheiro
2025-03-22 17:08:03.167786;1818;Florianópolis;Tiago Lima;Tablet Apple Ipad;Leon Rankin;masculino;dinheiro
2025-03-22 18:54:04.613042;1819;São Paulo;Ana Oliveira;Tablet Apple Ipad;Tatiana Parker;feminino;dinheiro
2025-03-22 19:00:54.911196;1820;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Paul Kisner;masculino;pix
2025-03-22 20:12:04.439707;1821;São Paulo;Ana Oliveira;Tablet Apple Ipad;Robert Castleman;masculino;pix
2025-03-22 21:39:05.430594;1822;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Sue Paddock;feminino;cartão de crédito
2025-03-23 14:50:03.142729;1823;São Paulo;Ana Oliveira;Smartwatch Garmin;Griselda Kinney;feminino;pix
2025-03-23 17:59:02.750470;1824;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Sandra Vereb;feminino;boleto
2025-03-23 18:32:03.073982;1825;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;David Sears;masculino;boleto
2025-03-23 21:24:05.294562;1826;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Richard Madrigal;masculino;boleto
2025-03-24 12:15:02.876822;1827;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Enriqueta Chase;feminino;cartão de crédito
2025-03-24 12:19:56.588889;1828;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Vera Moorer;feminino;cartão de crédito
2025-03-24 17:26:55.785009;1829;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Edwin Green;masculino;dinheiro
2025-03-24 21:05:57.595393;1830;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Yen Lundberg;feminino;pix
2025-03-25 11:43:59.693876;1831;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Lily Powell;feminino;dinheiro
2025-03-25 16:12:03.492234;1832;São Paulo;Ana Oliveira;Tablet Apple Ipad;Homer Sullivan;masculino;boleto
2025-03-25 16:43:55.102095;1833;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Junior Linch;masculino;cartão de crédito
2025-03-25 18:11:05.040016;1834;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;George Green;masculino;dinheiro
2025-03-25 18:24:59.370525;1835;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Weldon Oliveros;masculino;dinheiro
2025-03-25 18:30:03.277791;1836;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Clorinda Howell;feminino;dinheiro
2025-03-25 20:24:59.284975;1837;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Lindsay Scott;feminino;dinheiro
2025-03-25 21:57:56.484664;1838;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Monica Hudley;feminino;pix
2025-03-26 12:28:05.713242;1839;São Paulo;Lucas Pereira;Smartwatch Garmin;James James;masculino;boleto
2025-03-26 15:49:04.159921;1840;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Leroy Bridges;masculino;pix
2025-03-26 16:33:59.416044;1841;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Katherine Brown;feminino;dinheiro
2025-03-26 19:13:55.090315;1842;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Joshua Isreal;masculino;pix
2025-03-26 20:05:00.126575;1843;São Paulo;Ana Oliveira;Tablet Apple Ipad;Jose Zuniga;masculino;pix
2025-03-27 13:49:57.047097;1844;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Lynne Pena;feminino;dinheiro
2025-03-27 14:53:02.935633;1845;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Pamela Christmas;feminino;cartão de crédito
2025-03-27 19:37:58.392936;1846;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Sarah Smith;feminino;boleto
2025-03-28 14:09:57.142342;1847;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Rafaela Cooper;feminino;cartão de crédito
2025-03-28 17:55:54.986538;1848;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Martha Rodarte;feminino;cartão de crédito
2025-03-28 18:48:04.238916;1849;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Gertie Bowman;feminino;dinheiro
2025-03-28 18:58:57.604403;1850;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Sara Tyndall;feminino;pix
2025-03-28 20:42:55.892223;1851;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Stacy Knox;masculino;dinheiro
2025-03-29 16:11:05.214569;1852;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Ann Stilson;feminino;boleto
2025-03-29 21:54:57.216329;1853;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Thomas Simpson;masculino;pix
2025-03-30 11:21:00.127499;1854;São Paulo;Ana Oliveira;Smartwatch Garmin;Cindy Leblanc;feminino;boleto
2025-03-30 11:55:03.144306;1855;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Barbara Bovell;feminino;dinheiro
2025-03-30 18:12:01.245548;1856;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Jacklyn Rivera;feminino;cartão de crédito
2025-03-30 19:06:55.111952;1857;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Teresa Wade;feminino;dinheiro
2025-03-30 20:45:54.524737;1858;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Hilda Thompson;feminino;cartão de crédito
2025-03-30 20:47:05.146836;1859;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Sally Ainley;feminino;boleto
2025-03-31 12:46:58.051543;1860;São Paulo;Ana Oliveira;Smartwatch Garmin;Carolyn Biglin;feminino;boleto
2025-03-31 14:25:04.296640;1861;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Sharon Becknell;feminino;dinheiro
2025-03-31 16:24:58.559116;1862;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Joanne Nickels;feminino;dinheiro
2025-03-31 19:15:05.756804;1863;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Amelia Wilcox;feminino;boleto
2025-03-31 20:13:01.467109;1864;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Betty Kaufman;feminino;cartão de crédito
2025-04-01 14:48:58.728408;1865;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Ruby Hall;feminino;cartão de crédito
2025-04-01 15:23:56.546718;1866;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Melissa Popp;feminino;pix
2025-04-01 15:59:06.223786;1867;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Gregory Flores;masculino;pix
2025-04-01 17:49:04.617320;1868;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Brian Osteen;masculino;dinheiro
2025-04-01 19:31:00.641444;1869;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Charles Bryant;masculino;dinheiro
2025-04-01 19:33:55.178529;1870;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Joseph Villafana;masculino;pix
2025-04-01 20:11:02.399031;1871;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Linda Millsaps;feminino;pix
2025-04-01 20:32:58.762972;1872;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Debbie Muriel;feminino;dinheiro
2025-04-01 20:34:55.640200;1873;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Patrick Pratka;masculino;cartão de crédito
2025-04-01 21:26:00.012875;1874;Florianópolis;Tiago Lima;Smartwatch Garmin;Steve Salles;masculino;dinheiro
2025-04-02 11:33:04.787346;1875;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Christine Blair;feminino;dinheiro
2025-04-02 15:41:04.191516;1876;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Juan Barth;masculino;dinheiro
2025-04-02 16:01:00.747568;1877;São Paulo;Ana Oliveira;Tablet Apple Ipad;Ashley Hetrick;feminino;dinheiro
2025-04-02 19:39:55.540064;1878;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Estelle Ladouceur;feminino;dinheiro
2025-04-02 21:55:59.660899;1879;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Beverlee Mcdonough;feminino;dinheiro
2025-04-03 12:03:59.147134;1880;São Paulo;Ana Oliveira;Tablet Apple Ipad;Jesus Vance;masculino;dinheiro
2025-04-03 14:49:59.224753;1881;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Helen Johnson;feminino;cartão de crédito
2025-04-03 19:24:57.149389;1882;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Gina Albert;feminino;pix
2025-04-03 20:53:03.136901;1883;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;William Barlow;masculino;boleto
2025-04-03 22:00:56.450685;1884;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Robert Moore;masculino;pix
2025-04-04 12:38:57.148847;1885;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Edgar Harris;masculino;cartão de crédito
2025-04-04 13:58:05.653708;1886;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Dominique Krell;feminino;dinheiro
2025-04-04 16:08:55.550039;1887;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Daniel Mulrooney;masculino;dinheiro
2025-04-04 17:12:03.766767;1888;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Dawn Bueche;feminino;pix
2025-04-04 17:37:55.418036;1889;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Angela Delzer;feminino;boleto
2025-04-04 19:04:01.952136;1890;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Ellen Blanchard;feminino;dinheiro
2025-04-04 19:19:57.878206;1891;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Walter Dunkley;masculino;cartão de crédito
2025-04-04 21:24:00.202219;1892;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Michael Swartz;masculino;pix
2025-04-04 21:55:04.436959;1893;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Celeste Golden;feminino;cartão de crédito
2025-04-04 22:03:02.412790;1894;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Erica Robinson;feminino;cartão de crédito
2025-04-05 13:32:55.956120;1895;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Matthew Robinson;masculino;boleto
2025-04-05 13:50:00.345110;1896;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Richard White;masculino;cartão de crédito
2025-04-05 14:09:00.751978;1897;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Benjamin Dininno;masculino;boleto
2025-04-05 18:27:03.129021;1898;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Amanda Brown;feminino;dinheiro
2025-04-06 11:32:00.460660;1899;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Bruce Walsh;masculino;cartão de crédito
2025-04-06 11:35:03.135277;1900;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Judy Rivas;feminino;boleto
2025-04-06 12:37:03.470750;1901;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Katherine Shore;feminino;dinheiro
2025-04-06 13:08:56.605531;1902;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Summer Birden;feminino;cartão de crédito
2025-04-06 14:39:04.555883;1903;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Mike Bridgeman;masculino;pix
2025-04-06 15:59:00.427930;1904;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Paul Lewis;masculino;boleto
2025-04-06 19:51:55.843010;1905;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Angela Sawyer;feminino;cartão de crédito
2025-04-07 11:06:54.960082;1906;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Gerald Maker;masculino;cartão de crédito
2025-04-07 13:30:04.464914;1907;São Paulo;Lucas Pereira;Smartwatch Garmin;Jose Grams;masculino;dinheiro
2025-04-07 14:21:02.551871;1908;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Susan Hilton;feminino;cartão de crédito
2025-04-07 14:41:00.090250;1909;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Roman Tuck;masculino;cartão de crédito
2025-04-07 17:00:05.253366;1910;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Christopher Godinez;masculino;pix
2025-04-07 17:23:57.132974;1911;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Monica Nations;feminino;pix
2025-04-07 18:46:06.127961;1912;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Kevin Paske;masculino;boleto
2025-04-07 19:48:03.183392;1913;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Bruce Maxwell;masculino;boleto
2025-04-07 19:50:59.366376;1914;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Marie Burgess;feminino;cartão de crédito
2025-04-07 20:05:59.647200;1915;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Henry Bradley;masculino;boleto
2025-04-07 22:02:01.201931;1916;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Tim Dawkins;masculino;pix
2025-04-08 12:13:05.567849;1917;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Brian Maher;masculino;dinheiro
2025-04-08 12:50:55.252683;1918;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Jim Hahn;masculino;boleto
2025-04-08 14:04:57.897274;1919;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Jesse Reynolds;masculino;pix
2025-04-08 15:11:56.073765;1920;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Jeff Lujan;masculino;boleto
2025-04-08 18:42:00.906396;1921;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Barbara Caldwell;feminino;cartão de crédito
